keys,en,pt_BR
ACT_6_106.13,"If Ermana was alive, standing right here with us, I would tell him and you together that you both should learn the art of building anticipation, you know.","Se Ermana estivesse vivo, de pé aqui conosco, eu diria a ele e a você que vocês dois deveriam aprender a arte de construir antecipação, sabe."
ACT_6_106.14,The art of speaking in mystery boxes so that others could decipher the meaning of your words and come to their own conclusions on what things and words mean.,A arte de falar em caixas misteriosas para que os outros decifrem o significado de suas palavras e cheguem a conclusões próprias sobre o significado das coisas e palavras.
ACT_6_106.15,That way it is much more poignant.',Essa maneira é muito mais poética.’
ACT_6_107.1,"'Poignant my ass,'","'Poética o meu cu,’"
ACT_6_107.2,"I wiped away the sweat forming on my forehead,","eu limpei o suor se formando em minha testa,"
ACT_6_107.3,'Ermana wasn't poignant.,'Ermana não era poético.
ACT_6_107.4,He was as unsubtle as they came.,Ele não tinha como ser menos sutil.
ACT_6_107.5,"Just by the way you and Chio narrated his words to me, one could tell that the man was just screaming what his stories were about, what morals one needed to take from them, and what needed to be changed.","Apenas pela maneira como você e Chio narraram suas palavras a mim, é possível dizer que o homem estava apenas gritando sobre o que eram suas histórias, quais morais era necessário tirar delas, e o que precisava ser mudado."
ACT_6_107.6,"And yet, people found a way to bend his words to a meaning of degeneracy, found any mistakes or overlooks and then linked them to make the overall meaning look different that what was screamed about, and at the end of the day, after all that defamation, they still managed to suppress the man who screamed his words on the page, and removed his existence as well.","E ainda assim, as pessoas encontraram maneiras de dobrar suas palavras a um significado de degeneração, encontraram quaisquer erros ou gafes e então os ligavam para fazer o significado geral diferente daquele que fora gritado, e no fim do dia, após toda a difamação, ainda conseguiram suprimir o homem que gritava suas palavras nas páginas, e removeram sua existência também."
ACT_6_107.7,What is the point in whispering in a place,Qual é o propósito de sussurrar em um lugar
ACT_6_107.8,where screams aren't heard even by the wind?',onde gritos não são ouvidos nem pelo vento?’
ACT_6_108.1,"'Captain Rikki,'","'Capitão Rikki,’"
ACT_6_108.2,The owner of the place was thumping the door outside.,o dono do lugar batia na porta pelo lado de fora.
ACT_6_109.1,'Yes.','Sim.’
ACT_6_110.1,"'Your time completes in five minutes sir,","'Seu tempo acaba em cinco minutos, senhor,"
ACT_6_110.2,if you wish you can extend it.',se quiser pode estendê-lo.’
ACT_6_111.1,"'No, I will be down there in a while.'","'Não, eu estarei lá embaixo logo.’"
ACT_6_112.1,"'Good to hear sir,","'Que bom ouvir isso, senhor,"
ACT_6_112.2,and love to [i]Yhafa[/i]!',e amor a [i]Yhafa[/i]!’
ACT_6_113.1,'To you as well.','A você também.’
ACT_6_114.1,"Taking the index finger of her right hand, she poked at my cheeks, and returning to that loving voice she spoke,","Com o dedo indicador da mão direita, ela cutucou minhas bochechas, e retornando àquela adorável voz falou,"
ACT_6_114.2,"'Well, it looks like we are almost at the end of our poignant talks, you wish for anything else my good sir?'","'Bem, parece que estamos quase no final de nossas conversas poéticas, você deseja algo mais, meu bom senhor?’"
ACT_6_115.1,"'Actually, there is,'","'Na verdade, sim,’"
ACT_6_115.2,"I was hesitant to say it but somehow I managed to let out those words in one go,","eu estava hesitante em dizer isso mas de algum modo consegui dizer as palavras de uma só vez,"
ACT_6_115.3,'Can we do a little roleplay?','Podemos fazer uma pequena encenação?’
ACT_6_116.1,"'He-he, isn't it too late for that? You may have to extend your time.'","'He-he, não está meio tarde para isso? Você pode precisar estender seu tempo.’"
ACT_6_116.2,"'No, not that kind of role play. I just want a quick kiss.'","'Não, não esse tipo de encenação. Só quero um beijo rápido.’"
ACT_6_116.3,"'I can give you that right now, why a roleplay for that?'","'Eu posso te dar uma gora, por que uma encenação para isso?’"
ACT_6_117.1,"'I can explain, just sit on the bed.'","'Eu posso explicar, apenas sente-se na cama.’"
ACT_6_117.2,'Do you wish for me to sit by my knees or my legs crossed?','Quer que eu me sente de joelhos ou com as pernas cruzadas?’
ACT_6_117.3,'Knees please.',"'De joelhos, por favor.’"
ACT_6_117.4,'As you wish.','Como desejar.’
ACT_6_117.5,"She sat the way I asked her to, and then adjusting myself I rested my head on her lap.","Ela sentou-se da maneira que eu a pedi, e então, ajustando-me, deitei a cabeça em seu colo."
ACT_6_118.1,"'So, what's the roleplay about?'","'Então, sobre o que é a encenação?’"
ACT_6_118.2,"I closed my eyes and started breathing heavily,","Eu fechei os olhos e comecei a respirar pesadamente,"
ACT_6_118.3,'You...','Você…’
ACT_6_118.4,"I kept both my hands on my chest,","eu mantive ambas as mãos no peito,"
ACT_6_118.5,'...you are playing Chio. Okay?',"'…você vai ser a Chio, ok?’"
ACT_6_118.6,'Hmm… Saw that coming.,"'Hmm,,, Já esperava por essa."
ACT_6_118.7,"So,","Então,"
ACT_6_118.8,what is the scenario?',qual é o cenário?’
ACT_6_119.1,"'T-the...the scenario is that it is almost the same thing that happened in my life,","'O-o… O cenário é quase o mesmo ao que aconteceu na minha vida,"
ACT_6_119.2,"but instead of giving their locations,","mas em vez de entregar suas localizações,"
ACT_6_119.3,I stayed silent.,eu fiquei em silêncio.
ACT_6_119.4,"My father beat me up to a pulp, and later dumped my body in a forest,","Meu pai me dera uma surra, e depois jogou meu corpo em uma floresta,"
ACT_6_119.5,"thinking I was dead,","achando que eu estava morto,"
ACT_6_119.6,"but somehow, I was still breathing,","mas de algum modo, eu ainda respirava,"
ACT_6_119.7,enough for Chio and others to find me.,o suficiente para Chio e os outros me encontrarem.
ACT_6_119.8,"I am still dying,","Eu ainda estou morrendo,"
ACT_6_119.9,but I never gave your location away.,mas eu nunca entreguei sua localização.
ACT_6_119.10,You are Chio and you are holding me as I die.',Você é a Chio e está me segurando enquanto eu morro.’
ACT_6_120.1,"'That's a handful of information, but I can work with that,'","'Isso é um punhado de informação, mas eu consigo dar um jeito,’"
ACT_6_120.2,"suppressing her giggles, she adjusted herself a little bit on the bed and then spoke in a very squeaky voice,","suprimindo os risos, ela ajustou-se um pouco na cama e então falou com uma voz muito esganiçada,"
ACT_6_120.3,"'Say, did Chio sounded like this?'","'Então, a Chio falava assim?’"
ACT_6_120.4,'Her voice was a little heavier than that.','Sua voz era um pouco mais grave do que isso.’
ACT_6_120.5,"She adjusted her voice,","Ela ajustou a voz,"
ACT_6_120.6,"'How about this?',","'E que tal assim?’,"
ACT_6_120.7,"it still didn't sound much like Chio, even after so many years her voice was still fresh in my mind,","ainda não soava muito como a Chio, mesmo após tantos anos sua voz ainda estava fresca em minha mente,"
ACT_6_120.8,"if we had more time,","se tivéssemos mais tempo,"
ACT_6_120.9,I could've pinpointed in the exact decibel that she spoke.,eu poderia dizer com exatidão o decibel exato com que ela falava.
ACT_6_120.10,'I can work with this voice.','Essa voz serve.’
ACT_6_121.1,"I started taking heavy breaths, making sure to keep the rhythm uneven.","Eu comecei a respirar pesadamente, certificando-me de deixar o ritmo desigual."
ACT_6_121.2,I wanted to feel the strain that a dead body felt as it struggled to maintain its oxygen while the leaking blood from the broken veins and broken bones blocked passages of life support.,Eu queria sentir o estresse que um corpo morto sentia enquanto lutava para manter o oxigênio enquanto o sangue vazava de veias quebradas e ossos quebrados bloqueavam passagens vitais.
ACT_6_121.3,"At points I coughed, to make it seem that the blood was finding an escape through my mouth, and that the life that was inside me was slowly drowning out.","Em certos momentos eu tossi, para fazer parecer com que o sangue estava encontrando uma saída pela minha boca, e que a vida que existia dentro de mim estava lentamente se esvaindo."
ACT_6_122.1,"'Oh, what did they do to you?'","'Oh, o que fizeram a você?’"
ACT_6_122.2,"Her acting was hammy, but I managed to build the scenario in my head where Chio found me dying, and was so distraught that she was unable to form proper words.","Sua atuação era tosca, mas eu consegui montar o cenário em minha mente onde Chio me encontrara morrendo, e estava tão desesperada que era incapaz de formar palavras corretamente."
ACT_6_122.3,"'Ch-chio,'","'Ch-Chio,’"
ACT_6_122.4,"I spoke her name, and an image of her appeared in my mind.","Eu disse seu nome, e uma imagem sua apareceu em minha mente."
ACT_6_122.5,"I could still smell her ragged hair, she used to say that they were ugly, that she could only wish to make them better.","Eu ainda conseguia sentir o cheiro de seu cabelo desgrenhado, ela costumava dizer que eram feios, que só conseguia desejar que eles fossem melhores."
ACT_6_122.6,"To me though, even that look of her was beautiful, she could have no hair, be fucking bald, and I would still be bloody smitten with her.","Mas para mim, mesmo aquela aparência dela era linda, ela podia não ter cabelo nenhum, ser careca, e eu ainda ficaria sem palavras perto dela."
ACT_6_122.7,"'I am here,'","'Estou aqui,’"
ACT_6_122.8,"she attempted to sound distraught, but I could make out the mockery in her voice.","ela tentou parecer angustiada, mas eu conseguia sentir a zombaria em sua voz."
ACT_6_123.1,"'Chi-chio… Liv-live for me… Please,'","'Chi-Chio… Viv-viva por mim… Por favor,’"
ACT_6_123.2,Those words came out naturally from my mouth.,Aquelas palavras saíram naturalmente de minha boca.
ACT_6_123.3,"I wish I could've prepared something more romantic,","Eu gostaria de ter preparado algo mais romântico,"
ACT_6_123.4,'P-please… COFF… COFF… Li-live for me.,'P-por favor… COFF… COFF… Vi-viva por mim.
ACT_6_123.5,Don't go.,Não se vá.
ACT_6_123.6,"Tell Handa for me, that I am...","Diga a Handa por mim, que eu…"
ACT_6_123.7,I am sorry that I was a fucking d-dick to him.',Eu sinto muito por ser um escroto do c-caralho com ele.’
ACT_6_123.8,"With not even any attempt at emotions she spoke,","Sem nem mesmo uma tentativa de emoção ela disse,"
ACT_6_123.9,'Rikki… I-I love you.','Rikki… E-eu te amo.’
ACT_6_124.1,'I-I know...','E-eu sei…’
ACT_6_124.2,"I could suddenly feel someone's leg on my belly,","Eu conseguia repentinamente sentir a perna de alguém em minha barriga,"
ACT_6_124.3,"suddenly this pretend dying started to feel a lot real,","subitamente esse fingimento de morte começou a parecer muito real,"
ACT_6_124.4,'I-I saw you play-playing with your hair whenever you talked to me. So...,'E-eu vi você bri-brincando com seu cabelo sempre que falava comigo. Então…
ACT_6_124.5,COFF...',COFF…’
ACT_6_124.6,"The coughs that escaped felt scarily real,","Aquela tosse que escapara parecera assustadoramente real,"
ACT_6_124.7,'COFF...,'COFF…
ACT_6_124.8,I know.,Eu sei.
ACT_6_124.9,I know because...',Eu sei porque…’
ACT_6_124.10,"I felt my lungs expanding and contracting without the rhythm I wanted them to,","Eu senti meus pulmões expandindo-se e contraindo-se sem o ritmo que eu gostaria,"
ACT_6_124.11,"I could feel all the air exhale through my body,","eu conseguia sentir todo o ar ser exalado pelo meu corpo,"
ACT_6_124.12,"even when I was trying to breathe,","mesmo enquanto tentava respirar,"
ACT_6_124.13,'I scratched my head too.,'Eu cocei minha cabeça também.
ACT_6_124.14,He.,He.
ACT_6_124.15,He.,He.
ACT_6_124.16,COFF.,COFF.
ACT_6_124.17,COFF.,COFF.
ACT_6_124.18,We are not that...,Nós não somos tão…
ACT_6_124.19,COFF...,COFF…
ACT_6_124.20,"that different you kno… echk… achk.… know,","tão diferentes, sab… Echk… Achk… sabe,"
ACT_6_124.21,we both play with our hair when we around someone we...',nós dois brincamos com nosso cabelos quando estamos próximos de alguém que…’
ACT_6_124.22,"It was weird,","Era estranho,"
ACT_6_124.23,"I could suddenly,","eu subitamente,"
ACT_6_124.24,"out of nowhere feel some needle-like object stab my throat,","do nada podia sentir um objeto parecido uma agulha perfurando minha garganta,"
ACT_6_124.25,"for the last word that escaped me was nothing but a terrible squeak that said,","pois a última palavra que escapou de mim não era nada além de um terrível guincho que disse,"
ACT_6_124.26,'...love.','… amamos.’
ACT_6_125.1,"'Oh Rikki,'","'Oh Rikki,’"
ACT_6_125.2,"I could feel her breath on my face, and wherever it hit, stabs of pain emerged.","eu conseguia sentir sua respiração em meu rosto, e sempre que ela me atingia, pontadas de dor emergiam."
ACT_6_125.3,"It felt like every vein at that place bursted everytime that breath hit my skin,","Era como se cada veia naquele lugar explodia sempre que sua respiração atingia minha pele,"
ACT_6_125.4,'I'll never forget you.','Eu nunca te esquecerei.’
ACT_6_125.5,"She kissed my upper-lips,","Ela beijou meu lábio superior,"
ACT_6_125.6,half-heartedly at best.,de maneira medíocre no máximo.
ACT_6_125.7,"It was quick, not a long or deep one that I wished Chio would've given me.","Fora rápido, não um longo ou profundo que eu desejava que Chio tivesse me dado."
ACT_6_125.8,"I wasn't going to complain,","Eu não iria reclamar,"
ACT_6_125.9,"for at that moment,","pois naquele momento,"
ACT_6_125.10,"I really felt like I was going to die,","eu sentia como se fosse morrer,"
ACT_6_125.11,"and I would've,","e eu morreria,"
ACT_6_125.12,if not for...,se não fosse por…
ACT_6_126.1,"'Sir, your time is up.'","'Senhor, seu tempo acabou.’"
ACT_6_126.2,"I immediately detached from her lap, and quickly sat upright.","Eu imediatamente me afastei de seus lábios, e rapidamente sentei-me ereto."
ACT_6_126.3,"'Yeah, extend me five minutes, I need to gather my clothes.'","'É, estenda em cinco minutos, preciso pegar minhas roupas.’"
ACT_6_126.4,"'As you wish, Captain.'","'Como desejar, Capitão.’"
ACT_6_127.1,"'So, did I make for a good Chio?'","'Então, eu fui uma boa Chio?’"
ACT_6_127.2,"She began to unravel that black string around her arm, and took out another cigarette from her stockings.","Ela começou a desenrolar aquele cordão preto em volta do braço, e tirou outro cigarro de sua meia-calça."
ACT_6_127.3,"If I was correctly measuring the outlines bulging out from her stockings, she still had two cigarettes left.","Se eu estava medindo corretamente as marcas em sua meia-calça, ela ainda tinha dois cigarros restantes."
ACT_6_127.4,"'Y-yeah,'","'S-sim,’"
ACT_6_127.5,"I quickly reached out in my pocket, and took out a gift I was going to give her in case she went through with my role play request,","eu rapidamente coloquei a mão no bolso, e tirei de lá um presente que iria dar a ela caso ela aceitasse meu pedido de encenação,"
ACT_6_127.6,"'here,","'aqui,"
ACT_6_127.7,I think you will like it.',acho que você vai gostar.’
ACT_6_128.1,'We are not allowed to take gif...','Nós não temos autorização para aceitar presen…’
ACT_6_128.2,She suddenly stopped speaking when her eyes laid on that pendant that hung out from my hand.,Ela subitamente parou de falar quando seus olhos caíram sobre o pingente pendurado em minha mão.
ACT_6_128.3,"It was a locket with two gold plated strings, and a gold star embedded with diamond pieces in the middle.","Era um broche com duas cordas folheadas a ouro, e uma estrela dourada cravejada com pedaços de diamante no meio."
ACT_6_128.4,"It was one of the many pieces of jewelry my wife hadn't touched in the past ten years of our marriage, and the way she talked of this one in particular, she hated it, for I bought it for her when I was still a mere soldier.","Era uma das muitas peças de joalheria que minha esposa não tocara nos últimos dez anos de nosso casamento, e pela maneira com que falava dessa em particular, ela a odiava, pois eu a comprara quando era apenas um mero soldado."
ACT_6_128.5,"The plating of gold wasn't even pure, you wash it two times in the water, and you will see that it was just a fake coating.","O ouro não era puro, se você lavasse duas vezes em água, veria que é uma cobertura falsa."
ACT_6_128.6,"The diamonds in the middle were also not real diamonds, just cut glass that was shaped like a diamond.","Os diamantes no meio também não eram diamantes reais, apenas vidro cortado na forma de diamantes."
ACT_6_128.7,"It still sparkled against the sunrays, but it was clear to anyone with working eyes that nothing about it was real.","Ele ainda brilhava contra os raios de sol, mas era claro a qualquer um com olhos treinados que nada nele era real."
ACT_6_128.8,She held it and stared at it for a long time.,Ela o segurou e o encarou por um longo tempo.
ACT_6_128.9,"I buttoned my shirt, and started walking out of the room, when suddenly...","Eu abotoei minha camisa, e comecei a sair do quarto, quando repentinamente…"
ACT_6_129.1,...I heard her sobbing.,...eu a ouvi chorando.
ACT_6_130.1,"And I could tell just the way her tears flowed, that it was not a fake sob,","E eu conseguia dizer pela maneira como as lágrimas fluíam, de que não era um choro falso,"
ACT_6_130.2,but a real one.,mas um verdadeiro.
ACT_6_130.3,She was weeping for real.,Ela estava chorando de verdade.
ACT_6_130.4,What could've been so special about that locket that it suddenly made her like that?,O que poderia ter de tão especial naquele broche que subitamente a deixara daquela maneira?
ACT_6_131.1,'Are you going to be alright?','Você vai ficar bem?’
ACT_6_131.2,"I asked her as I slowly started opening the door, concerned for this sudden and unhinged change in emotions.","eu a perguntei enquanto lentamente começava a abrir a porta, preocupado com essa brusca e desenfreada mudança de emoções."
ACT_6_131.3,"'Y-yeah,'","'S-sim,’"
ACT_6_131.4,she replied.,ela respondeu.
ACT_6_131.5,'You sure?','Tem certeza?’
ACT_6_131.6,I was genuinely concerned if the drugs she had taken not long ago were out of nowhere having some weird effect on her.,eu estava genuinamente preocupado se as drogas que ela havia tomado há não muito tempo atrás estavam tendo algum efeito estranho nela.
ACT_6_131.7,"'Yes, it's nothing,'","'Sim, não é nada,’"
ACT_6_131.8,"she wiped the tears from her face and yet they still flowed,","ela limpou as lágrimas de seu rosto e mesmo assim elas ainda fluíam,"
ACT_6_131.9,"'I had a similar locket once, and...'","'eu tinha um broche similar uma vez, e…’"
ACT_6_132.1,'...it was a thousand times more beautiful.','...era mil vezes mais bonito do que esse.’
ACT_6_133.1,"I did not know what to say to that,","Eu não sabia o que responder,"
ACT_6_133.2,so I said nothing and just walked out the door and shut it behind me.,então eu não disse nada e apenas caminhei pela porta e a fechei atrás de mim.
ACT_6_134.1,"However,","Entretanto,"
ACT_6_134.2,I did not leave.,eu não fui embora.
ACT_6_134.3,"I stood there for a while, just standing there motionless, and then, I heard her cries.","Eu fiquei ali de pé por um tempo, apenas parado, e então, ouvi seu choro."
ACT_6_134.4,"She was throwing things inside,","Ela estava arremessando coisas lá dentro,"
ACT_6_134.5,"crying all over the place,","chorando por todos os cantos,"
ACT_6_134.6,"slapping and scratching herself violently,","se estapeando e arranhando violentamente,"
ACT_6_134.7,"and repeating the words,","e repetindo as palavras,"
ACT_6_134.8,'Just when I learn to forget you...right just when I...','Justo quando eu aprendi a te esquecer… Justo quando eu…’
ACT_6_134.9,over and over again in a maddening tune.,de novo e de novo de maneira enlouquecedora.
ACT_6_135.1,"After a while,","Depois de um tempo,"
ACT_6_135.2,"I could not hear it anymore, so I walked away, and was greeted by the soldiers who gathered around me in celebration.","eu não conseguia mais ouvi-la, então fui embora, e fui recebido pelos soldados que se juntaram à minha volta em celebração."
ACT_6_135.3,'Our Captain is back!','Nosso Capitão está de volta!’
ACT_6_135.4,"One squealed in joy, and the others laughed.","Um gritou de alegria, e os outros riram."
ACT_6_135.5,"'Damn, you last very long, captain,'","'Caramba, você dura muito tempo, capitão,’"
ACT_6_135.6,Another said funnily.,Outro disse engraçadamente.
ACT_6_135.7,"'Captain, I wish to satisfy women like you too. Please, tell us your secret,'","'Capitão, eu desejo satisfazer mulheres como você também. Por favor, conte-nos o seu segredo,’"
ACT_6_135.8,"Another offered a pint,","Outro ofereceu um copo de bebida,"
ACT_6_135.9,'I will give you my beer too!','Te darei minha cerveja também!’
ACT_6_135.10,"'Well, gentlemen,'","'Bem, cavalheiros,’"
ACT_6_135.11,"I tried sounding cheery, but could not shake off that same bloody expression from my face,","eu tentei soar animado, mas não conseguia esconder aquela maldita expressão no meu rosto,"
ACT_6_135.12,'satisfying women is like the art of painting.,'satisfazer mulheres é como a arte de pintar.
ACT_6_135.13,"I could teach you my own style, but you will die replicating it.","Eu poderia ensiná-los o meu próprio estilo, mas vocês morreriam o replicando."
ACT_6_135.14,"I would recommend finding your own art style, and then hone it with perfection over with a lot of practice,'","Eu recomendo encontrar seus próprios estilos de arte, e então aperfeiçoá-los com muita prática,’"
ACT_6_135.15,"I tried sounding smug for the following last words, but the entire time I felt my mask falling apart,","eu tentei soar convencido durante as últimas palavras, mas o tempo inteiro eu sentia minha máscara caindo,"
ACT_6_135.16,'...and a lot of precision.','...e muita precisão.’
ACT_6_136.1,"This somehow managed to get a loud roar of laughter,","Isso de algum modo foi capaz de conseguir um alto rugido de gargalhadas,"
ACT_6_136.2,"whistles,","assobios,"
ACT_6_136.3,"claps,","palmas,"
ACT_6_136.4,and so on from them.,e mais deles.
ACT_6_136.5,"Everybody cheered my name, and the supposed wise words I spoke.","Todos cantaram meu nome, e as supostas sábias palavras que eu havia dito."
ACT_6_136.6,"Half the time I could not tell if they were just mocking me, or were really impressed by the myth I had inadvertently created.","Metade das vezes eu não era capaz de dizer se eles estavam apenas zombando de mim, ou se realmente estavam impressionados pelo mito que eu inadvertidamente criara."
ACT_6_136.7,I did not stick around long to find out.,Eu não fiquei lá tempo o bastante para descobrir.
ACT_6_137.1,"'Well, I must go now, the missus is waiting at home,'","'Bem, eu devo ir agora, a patroa está me esperando em casa,’"
ACT_6_137.2,"That got another round of laughter from people. And as I left that place, I heard one of them scream,","Isso conseguiu outra rodada de gargalhadas. E enquanto eu deixava aquele lugar, ouvi um deles gritar,"
ACT_6_137.3,'Satisfy your missus as well!','Satisfaça sua patroa também!’
ACT_6_138.1,"'Will do,'","'Pode deixar,’"
ACT_6_138.2,"I said without turning back,","eu disse sem me virar,"
ACT_6_138.3,'after I satisfy the general's wife.','após eu satisfazer a esposa do general.’
ACT_6_139.1,Laughters.,Gargalhadas.
ACT_6_139.2,Whistles.,Assobios.
ACT_6_139.3,Claps.,Palmas.
ACT_6_139.4,It all filled the room as I left it.,Tudo isso preenchendo a sala enquanto eu a deixava.
ACT_6_139.5,"Thinking that if it was so funny,","Pensando que se isso era tão engraçado,"
ACT_6_139.6,why can't I laugh at it myself?,por que eu não conseguia rir?
